images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label,Name,Imprint,Color,Shape,Strength
1180.jpg,00777-3105-02_061C8364,777,3105,False,False,False,fcn_mix_weight/dc_224/1180.jpg,00777-3105-02_061C8364,Prozac,DISTA 3105 PROZAC 20 mg,Green & Yellow,Capsule-shape,20 mg
1181.jpg,00093-7206-56_9F2FCFDE,93,7206,False,False,False,fcn_mix_weight/dc_224/1181.jpg,00093-7206-56_9F2FCFDE,Mirtazapine,9 3 7206,Yellow,Round,15 mg
1182.jpg,65580-0304-03_011280A4,65580,304,False,True,False,fcn_mix_weight/dc_224/1182.jpg,65580-0304-03_011280A4,Venlafaxine Hydrochloride Extended Release,OS 304,White,Round,225 mg
1183.jpg,13811-0583-30_911DC8BE,13811,583,False,False,False,fcn_mix_weight/dc_224/1183.jpg,13811-0583-30_911DC8BE,,,,,
1185.jpg,00597-0046-60_C01DE05F,597,46,False,True,False,fcn_mix_weight/dc_224/1185.jpg,00597-0046-60_C01DE05F,Viramune,54 193,White,Oval,200 mg
1186.jpg,65862-0537-50_3A1B9D5C,65862,537,False,True,False,fcn_mix_weight/dc_224/1186.jpg,65862-0537-50_3A1B9D5C,,,,,
1187.jpg,00378-1105-01_D822EC47,378,1105,False,False,False,fcn_mix_weight/dc_224/1187.jpg,00378-1105-01_D822EC47,Glipizide,MYLAN G1,White,Round,5 mg
1188.jpg,00378-1803-01_2A23950C,378,1803,False,True,False,fcn_mix_weight/dc_224/1188.jpg,00378-1803-01_2A23950C,Levothyroxine Sodium,M L 5,White,Capsule-shape,50 mcg (0.05 mg)
119.jpg,60505-1308-01_4F21A7DD,60505,1308,False,False,False,fcn_mix_weight/dc_224/119.jpg,60505-1308-01_4F21A7DD,Ciprofloxacin Hydrochloride,APO CIP 250,White,Round,250 mg
1190.jpg,00007-4882-13_E118F097,7,4882,False,True,False,fcn_mix_weight/dc_224/1190.jpg,00007-4882-13_E118F097,Requip XL,GS YX7,Green,Oval,12 mg
1191.jpg,00093-5112-98_4E2D2719,93,5112,False,False,False,fcn_mix_weight/dc_224/1191.jpg,00093-5112-98_4E2D2719,Diltiazem Hydrochloride Extended-Release (CD),BVF 120 BVF 120,Green,Capsule-shape,120 mg
1194.jpg,00093-3125-01_DD26EEA7,93,3125,False,True,False,fcn_mix_weight/dc_224/1194.jpg,00093-3125-01_DD26EEA7,Dicloxacillin Sodium,93 3125 93 3125; TEVA 3125,Green,Capsule-shape,500 mg
1195.jpg,39822-0205-01_7F1C3FB1,39822,205,False,False,False,fcn_mix_weight/dc_224/1195.jpg,39822-0205-01_7F1C3FB1,,,,,
1196.jpg,00093-7243-06_7B293DD9,93,7243,False,False,False,fcn_mix_weight/dc_224/1196.jpg,00093-7243-06_7B293DD9,Risperidone,93 7243,Green,Round,4 mg
1197.jpg,49884-0401-91_421CA105,49884,401,False,False,False,fcn_mix_weight/dc_224/1197.jpg,49884-0401-91_421CA105,Risperidone (Orally Disintegrating),P 401,White,Round,2 mg
1199.jpg,00093-4356-01_0E210728,93,4356,False,False,False,fcn_mix_weight/dc_224/1199.jpg,00093-4356-01_0E210728,,,,,
12.jpg,00093-7426-56_DC27EE6F,93,7426,False,True,False,fcn_mix_weight/dc_224/12.jpg,00093-7426-56_DC27EE6F,Montelukast Sodium,TV 7426,Beige,Round,10 mg (base)
120.jpg,00781-2020-05_D812EC47,781,2020,False,False,False,fcn_mix_weight/dc_224/120.jpg,00781-2020-05_D812EC47,Amoxicillin,GG 848 AMOX 250,Yellow,Capsule-shape,250 mg
1200.jpg,00093-3147-01_24231258,93,3147,False,False,False,fcn_mix_weight/dc_224/1200.jpg,00093-3147-01_24231258,Cephalexin Monohydrate,TEVA 3147; 93 3147 93 3147,Orange; Red,Capsule-shape,500 mg
1202.jpg,50111-0852-01_7B303DB1,50111,852,False,False,False,fcn_mix_weight/dc_224/1202.jpg,50111-0852-01_7B303DB1,Valproic Acid,PA 2120,White,Capsule-shape,250 mg
1203.jpg,00555-0285-02_F52B7AAB,555,285,False,False,False,fcn_mix_weight/dc_224/1203.jpg,00555-0285-02_F52B7AAB,Dipyridamole,b 285,White,Round,50 mg
1204.jpg,62037-0577-01_10210878,62037,577,False,True,False,fcn_mix_weight/dc_224/1204.jpg,62037-0577-01_10210878,Metformin Hydrochloride Extended-Release,Logo 577 750,Yellow,Oval,750 mg
1205.jpg,00093-7464-56_132809F0,93,7464,False,True,False,fcn_mix_weight/dc_224/1205.jpg,00093-7464-56_132809F0,Irbesartan,TEVA 7464,White,Capsule-shape,75 mg
1207.jpg,59762-2858-01_00200070,59762,2858,False,True,False,fcn_mix_weight/dc_224/1207.jpg,59762-2858-01_00200070,Exemestane,2858,White,Round,25 mg
1208.jpg,51248-0151-03_5A1DAD5D,51248,151,False,False,False,fcn_mix_weight/dc_224/1208.jpg,51248-0151-03_5A1DAD5D,Vesicare,Logo 151,Pink,Round,10 mg
121.jpg,00093-0199-01_CD266683,93,199,False,True,False,fcn_mix_weight/dc_224/121.jpg,00093-0199-01_CD266683,Venlafaxine Hydrochloride,9 3 199,Orange,Round,25 mg
1210.jpg,00555-0589-01_172F8B9C,555,589,False,False,False,fcn_mix_weight/dc_224/1210.jpg,00555-0589-01_172F8B9C,Didanosine,barr 250mg 589,Blue & White,Capsule-shape,250 mg
1211.jpg,41616-0759-83_671DB3BD,41616,759,False,True,False,fcn_mix_weight/dc_224/1211.jpg,41616-0759-83_671DB3BD,Venlafaxine Hydrochloride Extended Release,759,Pink & White,Round,75 mg
1212.jpg,00093-1005-01_9629CB0E,93,1005,False,True,False,fcn_mix_weight/dc_224/1212.jpg,00093-1005-01_9629CB0E,Naproxen Delayed-Release,93-5,White,Oval,375 mg
1214.jpg,00378-1811-01_5123A8BD,378,1811,False,True,False,fcn_mix_weight/dc_224/1214.jpg,00378-1811-01_5123A8BD,Levothyroxine Sodium,M L 9,Pink,Capsule-shape,112 mcg (0.112 mg)
1215.jpg,00093-7477-01_9B294DCA,93,7477,False,True,False,fcn_mix_weight/dc_224/1215.jpg,00093-7477-01_9B294DCA,Mycophenolate Mofetil,93 7477,Purple,Oval,500 mg
1216.jpg,00054-4728-25_8723C3EE,54,4728,False,False,False,fcn_mix_weight/dc_224/1216.jpg,00054-4728-25_8723C3EE,Prednisone,54 612,White,Round,5 mg
1217.jpg,00093-5124-01_3D2D9E8C,93,5124,False,True,False,fcn_mix_weight/dc_224/1217.jpg,00093-5124-01_3D2D9E8C,Benazepril Hydrochloride,93 5124,Yellow,Three-sided,5 mg
1218.jpg,00186-1090-05_0D1D86EC,186,1090,False,True,False,fcn_mix_weight/dc_224/1218.jpg,00186-1090-05_0D1D86EC,Toprol-XL,A mo,White,Round,50 mg
122.jpg,00378-3857-77_FD1C7EE3,378,3857,False,False,False,fcn_mix_weight/dc_224/122.jpg,00378-3857-77_FD1C7EE3,Escitalopram Oxalate,M EC 20,White,Round,20 mg (base)
1220.jpg,00023-9350-07_D4196A7B,23,9350,False,True,False,fcn_mix_weight/dc_224/1220.jpg,00023-9350-07_D4196A7B,Sanctura XR,SAN 60,Orange & White,Capsule-shape,60 mg
1221.jpg,00555-0484-01_092B84CC,555,484,False,False,False,fcn_mix_weight/dc_224/1221.jpg,00555-0484-01_092B84CC,Leucovorin Calcium,484 b,White,Round,5 MG
123.jpg,00186-0520-60_C41DE20F,186,520,False,True,False,fcn_mix_weight/dc_224/123.jpg,00186-0520-60_C41DE20F,Vimovo,500/20,Yellow,Oval,esomeprazole 20 mg / naproxen 500 mg
1232.jpg,66582-0313-31_931DC9AE,66582,313,False,True,False,fcn_mix_weight/dc_224/1232.jpg,66582-0313-31_931DC9AE,Vytorin,313,White,Oval,10 mg / 40 mg
1234.jpg,00143-1425-01_B12658A2,143,1425,False,True,False,fcn_mix_weight/dc_224/1234.jpg,00143-1425-01_B12658A2,Prednisone,WW 25,White,Round,2.5 mg
1235.jpg,00378-6232-01_70213849,378,6232,False,False,False,fcn_mix_weight/dc_224/1235.jpg,00378-6232-01_70213849,Citalopram Hydrobromide,MX 32,Pink,Round,20 mg
1236.jpg,00093-7287-89_D22FE95F,93,7287,False,False,False,fcn_mix_weight/dc_224/1236.jpg,00093-7287-89_D22FE95F,Levetiracetam,93 7287,Orange,Oval,750 mg
1237.jpg,00555-0969-02_0C300600,555,969,False,False,False,fcn_mix_weight/dc_224/1237.jpg,00555-0969-02_0C300600,Fluvoxamine Maleate,b 969 100,Brown,Oval,100 mg
1238.jpg,00093-4237-01_A323D19E,93,4237,False,False,False,fcn_mix_weight/dc_224/1238.jpg,00093-4237-01_A323D19E,Nadolol,Z 4237 80,White,Round,80 mg
124.jpg,00093-5126-01_382D9C7C,93,5126,False,True,False,fcn_mix_weight/dc_224/124.jpg,00093-5126-01_382D9C7C,Benazepril Hydrochloride,93 5126,Pink,Three-sided,20 mg
1245.jpg,00093-4740-01_F02D781B,93,4740,False,False,False,fcn_mix_weight/dc_224/1245.jpg,00093-4740-01_F02D781B,Citalopram Hydrobromide,93 4740,Beige,Oval,10 mg
1248.jpg,00378-0208-01_99204CF2,378,208,False,False,False,fcn_mix_weight/dc_224/1248.jpg,00378-0208-01_99204CF2,Furosemide,M2,White,Round,20 mg
1249.jpg,00093-4443-01_9E2D4F0A,93,4443,False,False,False,fcn_mix_weight/dc_224/1249.jpg,00093-4443-01_9E2D4F0A,,,,,
1251.jpg,41616-0636-83_1A240D60,41616,636,False,True,False,fcn_mix_weight/dc_224/1251.jpg,41616-0636-83_1A240D60,Alendronate Sodium,10,White,Round,10 mg
1253.jpg,00378-1105-01_D822EC47,378,1105,False,True,False,fcn_mix_weight/dc_224/1253.jpg,00378-1105-01_D822EC47,Glipizide,MYLAN G1,White,Round,5 mg
1254.jpg,00093-7156-56_DF27EF8F,93,7156,False,True,False,fcn_mix_weight/dc_224/1254.jpg,00093-7156-56_DF27EF8F,Simvastatin,TV 7156; 93 7156,Pink,Oval; Capsule-shape,80 mg
1255.jpg,00781-1966-01_B5265AE2,781,1966,False,True,False,fcn_mix_weight/dc_224/1255.jpg,00781-1966-01_B5265AE2,Furosemide,GG 201,White,Round,40 mg
1256.jpg,00093-7540-06_6D2936E9,93,7540,False,True,False,fcn_mix_weight/dc_224/1256.jpg,00093-7540-06_6D2936E9,Topiramate,93 7540,Yellow,Capsule-shape,50 mg
1257.jpg,51285-0087-87_8C2FC64E,51285,87,False,True,False,fcn_mix_weight/dc_224/1257.jpg,51285-0087-87_8C2FC64E,Seasonique,b 556; b 555,Yellow; Blue,Round,ethinyl estradiol 0.01 mg; ethinyl estradiol 0.03 mg / levonorgestrel 0.15 mg
1259.jpg,00093-1078-53_8529C2FE,93,1078,False,True,False,fcn_mix_weight/dc_224/1259.jpg,00093-1078-53_8529C2FE,Cefprozil,93 1078,White,Oval,500 mg
126.jpg,51285-0697-02_8E2F475A,51285,697,False,False,False,fcn_mix_weight/dc_224/126.jpg,51285-0697-02_8E2F475A,,,,,
1260.jpg,00093-2060-98_072983CC,93,2060,False,True,False,fcn_mix_weight/dc_224/1260.jpg,00093-2060-98_072983CC,TriCor,a FO,White,Oval,145 mg
1262.jpg,00093-0753-01_A526D2E6,93,753,False,True,False,fcn_mix_weight/dc_224/1262.jpg,00093-0753-01_A526D2E6,Atenolol,93 753; TEVA 753,White,Round,100 mg
1263.jpg,00093-5710-01_3F2B9FCC,93,5710,False,True,False,fcn_mix_weight/dc_224/1263.jpg,00093-5710-01_3F2B9FCC,,,,,
1264.jpg,68462-0361-01_D222E917,68462,361,False,False,False,fcn_mix_weight/dc_224/1264.jpg,68462-0361-01_D222E917,Hydroxyzine Hydrochloride,IG 276,White,Round,25 mg
1267.jpg,00093-7254-01_632F3199,93,7254,False,True,False,fcn_mix_weight/dc_224/1267.jpg,00093-7254-01_632F3199,Glimepiride,9 3 72 54,Pink,Round,1 mg
127.jpg,00093-7334-01_A929548A,93,7334,False,False,False,fcn_mix_weight/dc_224/127.jpg,00093-7334-01_A929548A,Mycophenolate Mofetil,TEVA 7334; 93 7334 93 7334,Blue & Orange,Capsule-shape,250 mg
1271.jpg,00555-9034-58_6D2FB6BD,555,9034,False,False,False,fcn_mix_weight/dc_224/1271.jpg,00555-9034-58_6D2FB6BD,Balziva,b 735; b 944,White; Peach,Round,inert; ethinyl estradiol 0.035 mg / norethindrone 0.4 mg
1272.jpg,00078-0574-15_3E1D9F4C,78,574,False,True,False,fcn_mix_weight/dc_224/1272.jpg,00078-0574-15_3E1D9F4C,Valturna,NVR SNB,Brown,Oval,aliskiren 300 mg / valsartan 320 mg
1273.jpg,00555-9010-58_3B2F9D9C,555,9010,False,True,False,fcn_mix_weight/dc_224/1273.jpg,00555-9010-58_3B2F9D9C,Nortrel 1/35,b 949,Yellow,Round,ethinyl estradiol 0.035 mg / norethindrone 1mg
1276.jpg,00093-1005-01_9629CB0E,93,1005,False,True,False,fcn_mix_weight/dc_224/1276.jpg,00093-1005-01_9629CB0E,Naproxen Delayed-Release,93-5,White,Oval,375 mg
1277.jpg,00093-9133-06_A4205202,93,9133,False,True,False,fcn_mix_weight/dc_224/1277.jpg,00093-9133-06_A4205202,Amiodarone Hydrochloride,93 9133,Pink,Round,200 mg
1280.jpg,00093-0221-06_9F294FDA,93,221,False,False,False,fcn_mix_weight/dc_224/1280.jpg,00093-0221-06_9F294FDA,Risperidone,93 221,Yellow,Round,0.25 mg
1281.jpg,00093-0012-98_4D29A6AD,93,12,False,True,False,fcn_mix_weight/dc_224/1281.jpg,00093-0012-98_4D29A6AD,Pantoprazole Sodium Delayed-Release,93/12,Yellow,Oval,40 mg
1282.jpg,00093-7146-18_5D242E91,93,7146,False,True,False,fcn_mix_weight/dc_224/1282.jpg,00093-7146-18_5D242E91,Azithromycin Monohydrate,93 7146,Pink,Oval,250 mg
1285.jpg,50111-0441-01_E02F706B,50111,441,False,True,False,fcn_mix_weight/dc_224/1285.jpg,50111-0441-01_E02F706B,Trazodone Hydrochloride,SL 441 50 50 50,White,Four-sided,150 mg
1286.jpg,00093-7670-01_8327C19E,93,7670,False,True,False,fcn_mix_weight/dc_224/1286.jpg,00093-7670-01_8327C19E,,,,,
1287.jpg,00378-0305-01_332199CC,378,305,False,True,False,fcn_mix_weight/dc_224/1287.jpg,00378-0305-01_332199CC,Sotalol Hydrochloride,M 305,Orange,Round,80 mg
1288.jpg,99207-0467-30_C11D60AB,99207,467,False,False,False,fcn_mix_weight/dc_224/1288.jpg,99207-0467-30_C11D60AB,Solodyn,DYN 105,Purple,Capsule-shape,105 mg
1289.jpg,00172-5312-70_C127E0EF,172,5312,False,True,False,fcn_mix_weight/dc_224/1289.jpg,00172-5312-70_C127E0EF,Ciprofloxacin Hydrochloride,TEVA 5312,White,Oval,500 mg
129.jpg,00555-0835-02_CA2F655B,555,835,False,False,False,fcn_mix_weight/dc_224/129.jpg,00555-0835-02_CA2F655B,Warfarin Sodium,barr 835 10,White,Oval,10 mg
1290.jpg,00093-5141-56_172D0B88,93,5141,False,False,False,fcn_mix_weight/dc_224/1290.jpg,00093-5141-56_172D0B88,Alendronate Sodium,93 5141,White,Round,10 mg
1292.jpg,00002-3228-30_391E1C80,2,3228,False,False,False,fcn_mix_weight/dc_224/1292.jpg,00002-3228-30_391E1C80,Strattera,LILLY 3228 25 mg,Blue & White,Oval,25 mg
1295.jpg,00093-3125-01_DD26EEA7,93,3125,False,True,False,fcn_mix_weight/dc_224/1295.jpg,00093-3125-01_DD26EEA7,Dicloxacillin Sodium,93 3125 93 3125; TEVA 3125,Green,Capsule-shape,500 mg
1297.jpg,00781-2020-05_D812EC47,781,2020,False,False,False,fcn_mix_weight/dc_224/1297.jpg,00781-2020-05_D812EC47,Amoxicillin,GG 848 AMOX 250,Yellow,Capsule-shape,250 mg
1299.jpg,00093-0148-01_4629A34D,93,148,False,False,False,fcn_mix_weight/dc_224/1299.jpg,00093-0148-01_4629A34D,Naproxen,93 148; TV 148,Orange; Peach,Oval,375 mg
1301.jpg,00093-5062-05_942D4A5A,93,5062,False,True,False,fcn_mix_weight/dc_224/1301.jpg,00093-5062-05_942D4A5A,Hydroxyzine Hydrochloride,TV 309,White,Round,50 mg
1303.jpg,50111-0434-01_4F212799,50111,434,False,True,False,fcn_mix_weight/dc_224/1303.jpg,50111-0434-01_4F212799,Trazodone Hydrochloride,PLIVA 434; SL 434,White,Round,100 mg
1305.jpg,00093-5852-01_512BA8FD,93,5852,False,False,False,fcn_mix_weight/dc_224/1305.jpg,00093-5852-01_512BA8FD,Escitalopram Oxalate,5852 Logo 20,White,Round,20 mg
1306.jpg,65580-0304-03_011280A4,65580,304,False,False,False,fcn_mix_weight/dc_224/1306.jpg,65580-0304-03_011280A4,Venlafaxine Hydrochloride Extended Release,OS 304,White,Round,225 mg
1307.jpg,00378-2675-01_E52372EB,378,2675,False,False,False,fcn_mix_weight/dc_224/1307.jpg,00378-2675-01_E52372EB,Amitriptyline Hydrochloride,M 37,Blue,Round,75 mg
1308.jpg,00555-0835-02_CA2F655B,555,835,False,False,False,fcn_mix_weight/dc_224/1308.jpg,00555-0835-02_CA2F655B,Warfarin Sodium,barr 835 10,White,Oval,10 mg
131.jpg,00591-0302-01_8D2046C2,591,302,False,False,False,fcn_mix_weight/dc_224/131.jpg,00591-0302-01_8D2046C2,Furosemide,WATSON 302,White,Round,80 MG
1310.jpg,60505-0185-00_27269384,60505,185,False,True,False,fcn_mix_weight/dc_224/1310.jpg,60505-0185-00_27269384,Lisinopril,APO L 5,Red,Oval,5 mg
1311.jpg,00131-2478-35_B41DDA5E,131,2478,False,False,False,fcn_mix_weight/dc_224/1311.jpg,00131-2478-35_B41DDA5E,,,,,
1313.jpg,00093-7214-98_C929E4EF,93,7214,False,True,False,fcn_mix_weight/dc_224/1313.jpg,00093-7214-98_C929E4EF,Metformin Hydrochloride,93 72 14,White,Oval,1000 mg
1315.jpg,43386-0660-24_D91DECBF,43386,660,False,True,False,fcn_mix_weight/dc_224/1315.jpg,43386-0660-24_D91DECBF,Trimethobenzamide Hydrochloride,Novel 660 300 mg,Purple,Capsule-shape,300 mg
1317.jpg,68968-3500-01_581E2C71,68968,3500,False,False,False,fcn_mix_weight/dc_224/1317.jpg,68968-3500-01_581E2C71,Stavzor,NVN2,Orange,Oval,500 mg
1318.jpg,00591-5335-01_501DA84D,591,5335,False,False,False,fcn_mix_weight/dc_224/1318.jpg,00591-5335-01_501DA84D,Trihexyphenidyl Hydrochloride,DAN DAN 5335,White,Round,2 mg
1319.jpg,60505-0065-01_021D811C,60505,65,False,True,False,fcn_mix_weight/dc_224/1319.jpg,60505-0065-01_021D811C,Omeprazole Delayed Release,APO 020,Pink / Red,Capsule-shape,20 mg
132.jpg,62037-0577-01_10210878,62037,577,False,False,False,fcn_mix_weight/dc_224/132.jpg,62037-0577-01_10210878,Metformin Hydrochloride Extended-Release,Logo 577 750,Yellow,Oval,750 mg
1320.jpg,00378-1807-01_1A238D5C,378,1807,False,False,False,fcn_mix_weight/dc_224/1320.jpg,00378-1807-01_1A238D5C,Levothyroxine Sodium,M L 7,Green,Capsule-shape,88 mcg (0.088 mg)
1321.jpg,00173-0755-00_BC15DE0E,173,755,False,True,False,fcn_mix_weight/dc_224/1321.jpg,00173-0755-00_BC15DE0E,Lamictal XR,LAMICTAL XR 50,Green & White,Round,50 mg
1324.jpg,00093-0076-01_B722DB96,93,76,False,False,False,fcn_mix_weight/dc_224/1324.jpg,00093-0076-01_B722DB96,Isosorbide Mononitrate,93 76,Yellow,Round,20 mg
1325.jpg,00093-7234-01_B13058E2,93,7234,False,False,False,fcn_mix_weight/dc_224/1325.jpg,00093-7234-01_B13058E2,Meloxicam,93 7234,Yellow,Oval,7.5 mg
1328.jpg,00378-0216-01_74203A31,378,216,False,False,False,fcn_mix_weight/dc_224/1328.jpg,00378-0216-01_74203A31,Furosemide,MYLAN 216 40,White,Round,40 mg
1329.jpg,00555-9032-70_5B2FAD8D,555,9032,False,False,False,fcn_mix_weight/dc_224/1329.jpg,00555-9032-70_5B2FAD8D,Tri-Legest Fe,b 247; b 713; b 712; b 711,Yellow; Brown; Blue; Pink,Round,ethinyl estradiol 0.035 mg / norethindrone 1 mg; ferrous fumarate 75 mg; ethinyl estradiol 0.03 mg / norethindrone 1 mg; ethinyl estradiol 0.02 mg / norethindrone 1 mg
133.jpg,00093-5150-01_2E29974C,93,5150,False,False,False,fcn_mix_weight/dc_224/133.jpg,00093-5150-01_2E29974C,Moexipril Hydrochloride,93 5150,Pink,Oval,15 mg
1330.jpg,00062-2085-12_06130328,62,2085,False,True,False,fcn_mix_weight/dc_224/1330.jpg,00062-2085-12_06130328,,,,,
1333.jpg,00093-7256-01_EA267553,93,7256,False,False,False,fcn_mix_weight/dc_224/1333.jpg,00093-7256-01_EA267553,,,,,
1335.jpg,00093-5852-01_512BA8FD,93,5852,False,True,False,fcn_mix_weight/dc_224/1335.jpg,00093-5852-01_512BA8FD,Escitalopram Oxalate,5852 Logo 20,White,Round,20 mg
1337.jpg,68968-3500-01_581E2C71,68968,3500,False,True,False,fcn_mix_weight/dc_224/1337.jpg,68968-3500-01_581E2C71,Stavzor,NVN2,Orange,Oval,500 mg
134.jpg,00093-5207-01_782BBC1D,93,5207,False,False,False,fcn_mix_weight/dc_224/134.jpg,00093-5207-01_782BBC1D,Oxybutynin Chloride Extended Release,G 342,Pink,Round,10 mg
1342.jpg,00093-3165-01_19270CA8,93,3165,False,False,False,fcn_mix_weight/dc_224/1342.jpg,00093-3165-01_19270CA8,Minocycline Hydrochloride,93 3165 93 3165; TEVA 3165,Pink,Capsule-shape,50 mg
1344.jpg,00093-0757-01_AC2B561A,93,757,False,True,False,fcn_mix_weight/dc_224/1344.jpg,00093-0757-01_AC2B561A,Piroxicam,93 757 93 757,Green,Capsule-shape,20 mg
1345.jpg,00074-7070-90_991D4CFA,74,7070,False,False,False,fcn_mix_weight/dc_224/1345.jpg,00074-7070-90_991D4CFA,Synthroid,SYNTHROID 175,Purple,Round,175 mcg (0.175 mg)
1346.jpg,00781-5186-01_7A23BD5D,781,5186,False,True,False,fcn_mix_weight/dc_224/1346.jpg,00781-5186-01_7A23BD5D,Levothyroxine Sodium,GG 337 125,Beige,Capsule-shape,125 mcg (0.125 mg)
1347.jpg,00093-5213-01_632BB1FD,93,5213,False,True,False,fcn_mix_weight/dc_224/1347.jpg,00093-5213-01_632BB1FD,Hydrochlorothiazide and Moexipril Hydrochloride,9 3 5213,Yellow,Oval,12.5 mg / 7.5 mg
1348.jpg,00093-0757-01_AC2B561A,93,757,False,False,False,fcn_mix_weight/dc_224/1348.jpg,00093-0757-01_AC2B561A,Piroxicam,93 757 93 757,Green,Capsule-shape,20 mg
1349.jpg,00093-2272-34_DD2D6EBB,93,2272,False,True,False,fcn_mix_weight/dc_224/1349.jpg,00093-2272-34_DD2D6EBB,Amoxicillin and Clavulanate,2272 93,Pink,Oval,400 mg / 57 mg
1350.jpg,65862-0012-30_052182EC,65862,12,False,False,False,fcn_mix_weight/dc_224/1350.jpg,65862-0012-30_052182EC,Sertraline Hydrochloride,A 1 7,Blue,Capsule-shape,50 mg
1351.jpg,00172-4357-49_622DB11D,172,4357,False,False,False,fcn_mix_weight/dc_224/1351.jpg,00172-4357-49_622DB11D,Ranitidine Hydrochloride,150 Logo 4357,Beige,Round,150 mg
1354.jpg,00093-7157-06_4D2BA68D,93,7157,False,False,False,fcn_mix_weight/dc_224/1354.jpg,00093-7157-06_4D2BA68D,Clarithromycin,7157 93,Yellow,Oval,250 mg
1356.jpg,00093-7178-01_D329E9CF,93,7178,False,True,False,fcn_mix_weight/dc_224/1356.jpg,00093-7178-01_D329E9CF,Nefazodone Hydrochloride,93 7178,Pink,Oval,50 mg
1357.jpg,00093-0734-01_6C2B3609,93,734,False,True,False,fcn_mix_weight/dc_224/1357.jpg,00093-0734-01_6C2B3609,Metoprolol Tartrate,93 734,Blue,Round,100 mg
1358.jpg,00555-9009-42_E52F72DB,555,9009,False,False,False,fcn_mix_weight/dc_224/1358.jpg,00555-9009-42_E52F72DB,,,,,
1359.jpg,00093-5061-01_7C2D3E29,93,5061,False,True,False,fcn_mix_weight/dc_224/1359.jpg,00093-5061-01_7C2D3E29,Hydroxyzine Hydrochloride,TV 308,White,Round,25 mg
1361.jpg,50419-0488-58_1C190E68,50419,488,False,False,False,fcn_mix_weight/dc_224/1361.jpg,50419-0488-58_1C190E68,,,,,
1362.jpg,00093-0787-01_AE26D766,93,787,False,False,False,fcn_mix_weight/dc_224/1362.jpg,00093-0787-01_AE26D766,Atenolol,787 93; TEVA 787,White,Round,25 mg
1364.jpg,00093-4236-01_112388AC,93,4236,False,False,False,fcn_mix_weight/dc_224/1364.jpg,00093-4236-01_112388AC,Nadolol,Z 4236 40,White,Round,40 mg
1365.jpg,00093-3129-01_B32DD9FE,93,3129,False,False,False,fcn_mix_weight/dc_224/1365.jpg,00093-3129-01_B32DD9FE,Disopyramide Phosphate,93 3129 93 3129,Beige & Red,Capsule-shape,150 mg
1366.jpg,00093-5208-01_7C2BBE2D,93,5208,False,True,False,fcn_mix_weight/dc_224/1366.jpg,00093-5208-01_7C2BBE2D,Oxybutynin Chloride Extended Release,G 343,White,Round,15 mg
1367.jpg,00093-0688-01_3229995C,93,688,False,False,False,fcn_mix_weight/dc_224/1367.jpg,00093-0688-01_3229995C,"Lamotrigine (Chewable, Dispersible)",93 688,White,Round,5 mg
1369.jpg,00172-2089-60_9C26CE66,172,2089,False,True,False,fcn_mix_weight/dc_224/1369.jpg,00172-2089-60_9C26CE66,Hydrochlorothiazide,Z 2089; TEVA 2089,Orange,Round,50 mg
137.jpg,00555-0633-02_72303931,555,633,False,True,False,fcn_mix_weight/dc_224/137.jpg,00555-0633-02_72303931,Danazol,barr 633,White & Yellow,Capsule-shape,50 mg
1370.jpg,41616-0636-83_1A240D60,41616,636,False,True,False,fcn_mix_weight/dc_224/1370.jpg,41616-0636-83_1A240D60,Alendronate Sodium,10,White,Round,10 mg
1371.jpg,10144-0606-15_FA1DFD0F,10144,606,False,False,False,fcn_mix_weight/dc_224/1371.jpg,10144-0606-15_FA1DFD0F,Zanaflex,6 MG,Blue,Capsule-shape,6 mg
1372.jpg,00555-9008-67_252F928C,555,9008,False,True,False,fcn_mix_weight/dc_224/1372.jpg,00555-9008-67_252F928C,Nortrel 0.5   35,b 941; b 944,Yellow; White,Round,inert; ethinyl estradiol 0.035 mg / norethindrone 0.5 mg
1373.jpg,00597-0044-37_D116E8D7,597,44,False,True,False,fcn_mix_weight/dc_224/1373.jpg,00597-0044-37_D116E8D7,Micardis HCT,LOGO H8,Red & White,Oval,12.5 mg / 80 mg
1374.jpg,50111-0563-01_4B3025E1,50111,563,False,False,False,fcn_mix_weight/dc_224/1374.jpg,50111-0563-01_4B3025E1,Cyclobenzaprine Hydrochloride,563 PLIVA,Yellow,Round,10 mg
1375.jpg,00378-1815-01_4423A22D,378,1815,False,False,False,fcn_mix_weight/dc_224/1375.jpg,00378-1815-01_4423A22D,Levothyroxine Sodium,M L 11,Blue,Capsule-shape,150 mcg (0.15 mg)
1376.jpg,53489-0146-01_8021C06E,53489,146,False,True,False,fcn_mix_weight/dc_224/1376.jpg,53489-0146-01_8021C06E,Sulfamethoxazole and Trimethoprim,MP 85,White,Oval,800 mg / 160 mg
1377.jpg,00093-7493-06_DB2FEDDF,93,7493,False,False,False,fcn_mix_weight/dc_224/1377.jpg,00093-7493-06_DB2FEDDF,Levetiracetam,9 3 7493,White,Oval,1000 mg
1378.jpg,00093-0536-01_992B4CEA,93,536,False,False,False,fcn_mix_weight/dc_224/1378.jpg,00093-0536-01_992B4CEA,Naproxen Sodium,93 536,White,Oval,275 mg
